Estimated_Insects_Count,Crop_Type,Soil_Type,Pesticide_Use_Category,Number_Doses_Week,Number_Weeks_Used,Number_Weeks_Quit,Season,Crop_Damage
410,1,2,2,2,1.0,3,3,0
411,1,2,2,2,3.0,3,3,0
410,1,2,2,2,,0,3,0
410,1,2,2,2,4.0,1,3,0
410,1,2,2,4,1.0,2,2,0
411,1,2,2,4,4.0,0,2,0
410,1,2,2,4,5.0,1,1,0
410,1,2,2,5,3.0,0,1,0
411,1,2,2,5,3.0,1,1,0
410,1,2,2,6,3.0,1,2,0
410,1,2,2,6,4.0,1,2,0
410,1,2,2,8,,0,2,0
448,1,2,2,0,5.0,1,1,0
448,1,2,2,1,1.0,1,1,0
448,1,2,2,2,1.0,3,2,0
448,1,2,2,2,2.0,1,2,0
448,1,2,2,2,3.0,2,1,0
448,1,2,2,2,3.0,2,2,0
448,1,2,2,2,,3,1,0
448,1,2,2,2,4.0,1,1,0
448,1,2,2,2,4.0,1,1,0
448,1,2,2,4,4.0,0,3,0
448,1,2,2,4,4.0,1,3,0
448,1,2,2,5,1.0,3,2,0
448,1,2,2,5,2.0,3,3,0
448,1,2,2,6,3.0,3,3,0
448,1,2,2,6,4.0,0,1,0
448,1,2,2,2,1.0,3,1,1
488,1,2,2,0,2.0,1,2,0
489,1,2,2,0,3.0,3,3,0
488,1,2,2,0,3.0,1,1,0
488,1,2,2,1,2.0,1,2,0
488,1,2,2,1,3.0,0,2,0
488,1,2,2,2,3.0,3,1,0
488,1,2,2,2,1.0,4,3,0
488,1,2,2,2,,0,2,0
488,1,2,2,2,4.0,3,1,0
488,1,2,2,2,5.0,0,2,0
488,1,2,2,2,6.0,0,2,0
488,1,2,2,3,3.0,0,2,0
488,1,2,2,4,4.0,3,1,0
488,1,2,2,4,4.0,2,2,0
488,1,2,2,5,3.0,2,2,0
489,1,2,2,5,4.0,0,2,0
488,1,2,2,5,5.0,1,2,0
488,1,2,2,6,2.0,3,2,0
488,1,2,2,6,3.0,0,3,0
488,1,2,2,6,3.0,4,2,0
488,1,2,2,6,4.0,1,2,0
488,1,2,2,7,2.0,3,1,0
488,1,2,2,2,6.0,0,2,1
531,1,2,2,0,4.0,2,1,0
531,1,2,2,1,2.0,4,2,0
531,1,2,2,1,3.0,0,2,0
531,1,2,2,2,2.0,3,2,0
531,1,2,2,2,1.0,4,2,0
531,1,2,2,2,4.0,1,3,0
531,1,2,2,2,6.0,1,2,0
531,1,2,2,3,6.0,0,2,0
531,1,2,2,4,2.0,4,3,0
531,1,2,2,4,4.0,1,2,0
531,1,2,2,4,4.0,3,2,0
531,1,2,2,4,4.0,1,2,0
531,1,2,2,4,4.0,1,1,0
531,1,2,2,4,4.0,2,3,0
531,1,2,2,5,4.0,0,2,0
531,1,2,2,5,4.0,2,3,0
531,1,2,2,6,3.0,2,2,0
531,1,2,2,8,3.0,4,3,0
531,1,2,2,8,3.0,1,2,0
531,1,2,2,8,3.0,3,2,0
577,1,2,2,2,3.0,0,3,0
577,1,2,2,2,3.0,2,3,0
577,1,2,2,2,2.0,4,2,0
577,1,2,2,2,3.0,2,3,0
577,1,2,2,2,3.0,4,2,0
577,1,2,2,2,4.0,2,2,0
577,1,2,2,2,4.0,2,3,0
577,1,2,2,2,4.0,3,2,0
577,1,2,2,2,5.0,1,3,0
577,1,2,2,2,5.0,1,2,0
577,1,2,2,2,5.0,0,1,0
577,1,2,2,2,6.0,0,2,0
577,1,2,2,3,3.0,4,3,0
577,1,2,2,3,3.0,1,2,0
577,1,2,2,3,,2,1,0
577,1,2,2,3,5.0,1,1,0
577,1,2,2,4,3.0,3,2,0
577,1,2,2,4,5.0,1,3,0
577,1,2,2,5,2.0,3,2,0
577,1,2,2,5,4.0,1,2,0
577,1,2,2,6,3.0,3,1,0
577,1,2,2,6,3.0,3,1,0
577,1,2,2,6,,0,3,0
577,1,2,2,6,5.0,0,3,0
577,1,2,2,6,6.0,0,1,0
577,1,2,2,7,3.0,2,2,0
577,1,2,2,8,3.0,3,2,0
577,1,2,2,2,,4,1,2
625,1,2,2,5,2.0,3,2,0
625,1,2,2,0,2.0,0,2,0
626,1,2,2,0,3.0,0,2,0
625,1,2,2,1,1.0,2,3,0
626,1,2,2,2,0.0,5,2,0
625,1,2,2,2,3.0,3,2,0
625,1,2,2,2,1.0,4,2,0
625,1,2,2,2,2.0,3,2,0
625,1,2,2,2,3.0,1,3,0
625,1,2,2,2,5.0,1,2,0
625,1,2,2,2,6.0,2,2,0
626,1,2,2,3,3.0,3,3,0
625,1,2,2,3,,3,2,0
626,1,2,2,3,4.0,1,2,0
625,1,2,2,4,3.0,3,1,0
625,1,2,2,4,6.0,0,1,0
625,1,2,2,5,2.0,3,1,0
625,1,2,2,5,2.0,3,2,0
626,1,2,2,5,3.0,3,1,0
625,1,2,2,5,3.0,3,2,1
677,1,2,2,8,3.0,4,2,0
677,1,2,2,0,2.0,4,2,0
677,1,2,2,1,1.0,4,1,0
677,1,2,2,1,2.0,4,2,0
677,1,2,2,1,2.0,4,3,0
677,1,2,2,1,3.0,3,2,0
677,1,2,2,1,3.0,2,1,0
677,1,2,2,1,3.0,4,1,0
677,1,2,2,1,3.0,4,3,0
677,1,2,2,1,4.0,4,2,0
677,1,2,2,1,,0,3,0
677,1,2,2,2,1.0,4,2,0
677,1,2,2,2,3.0,3,2,0
677,1,2,2,2,4.0,1,1,0
677,1,2,2,2,,5,2,0
677,1,2,2,2,3.0,3,2,0
677,1,2,2,2,4.0,1,1,0
677,1,2,2,2,,3,2,0
677,1,2,2,4,2.0,4,1,0
677,1,2,2,4,6.0,1,2,0
677,1,2,2,5,4.0,3,2,0
677,1,2,2,5,6.0,1,3,0
677,1,2,2,5,6.0,0,1,0
677,1,2,2,8,4.0,1,2,0
677,1,2,2,8,,2,2,0
677,1,2,2,8,5.0,2,1,0
677,1,2,2,8,2.0,4,2,2
731,1,2,2,1,2.0,5,3,0
732,1,2,2,1,3.0,4,1,0
731,1,2,2,1,3.0,2,1,0
732,1,2,2,1,5.0,0,3,0
731,1,2,2,2,2.0,4,1,0
732,1,2,2,2,4.0,3,1,0
731,1,2,2,2,5.0,1,2,0
731,1,2,2,2,2.0,4,1,0
731,1,2,2,2,2.0,5,2,0
731,1,2,2,2,4.0,0,1,0
732,1,2,2,2,,0,1,0
731,1,2,2,2,5.0,1,1,0
732,1,2,2,2,5.0,2,3,0
732,1,2,2,2,6.0,1,2,0
731,1,2,2,2,6.0,0,2,0
731,1,2,2,3,1.0,5,1,0
732,1,2,2,3,2.0,4,2,0
731,1,2,2,4,2.0,3,1,0
732,1,2,2,4,3.0,4,2,0
732,1,2,2,4,4.0,1,2,0
732,1,2,2,4,4.0,3,2,0
732,1,2,2,4,,1,2,0
732,1,2,2,4,4.0,3,2,0
731,1,2,2,5,3.0,4,2,0
731,1,2,2,5,3.0,3,1,0
732,1,2,2,5,4.0,3,2,0
732,1,2,2,6,7.0,0,2,0
732,1,2,2,6,4.0,1,2,0
732,1,2,2,6,,1,2,0
732,1,2,2,8,6.0,0,3,0
732,1,2,2,2,2.0,4,2,1
789,1,2,2,4,,2,2,0
789,1,2,2,8,,3,3,0
789,1,2,2,1,1.0,5,2,0
789,1,2,2,1,2.0,4,3,0
790,1,2,2,1,4.0,3,2,0
790,1,2,2,1,4.0,2,2,0
789,1,2,2,1,6.0,0,2,0
789,1,2,2,2,,4,2,0
789,1,2,2,2,,4,1,0
789,1,2,2,2,4.0,5,3,0
789,1,2,2,2,5.0,1,3,0
790,1,2,2,2,,3,1,0
790,1,2,2,2,2.0,5,2,0
789,1,2,2,2,4.0,3,2,0
789,1,2,2,2,5.0,1,2,0
789,1,2,2,3,2.0,2,2,0
790,1,2,2,3,2.0,4,2,0
790,1,2,2,3,3.0,4,3,0
789,1,2,2,3,5.0,2,1,0
789,1,2,2,4,1.0,5,2,0
790,1,2,2,4,,5,2,0
790,1,2,2,4,3.0,2,3,0
790,1,2,2,4,4.0,3,3,0
789,1,2,2,4,4.0,0,2,0
789,1,2,2,4,5.0,2,2,0
789,1,2,2,4,,1,1,0
789,1,2,2,4,7.0,0,1,0
789,1,2,2,5,1.0,4,2,0
789,1,2,2,5,3.0,4,2,0
789,1,2,2,5,6.0,1,1,0
790,1,2,2,6,3.0,4,2,0
789,1,2,2,6,6.0,0,3,0
789,1,2,2,8,2.0,1,1,0
789,1,2,2,8,3.0,3,1,0
790,1,2,2,8,4.0,4,2,0
790,1,2,2,8,6.0,0,1,0
789,1,2,2,2,3.0,4,2,1
851,1,2,2,3,4.0,3,3,0
851,1,2,2,0,3.0,4,2,0
851,1,2,2,0,4.0,3,2,0
851,1,2,2,1,1.0,3,1,0
851,1,2,2,1,1.0,5,1,0
851,1,2,2,1,2.0,0,1,0
851,1,2,2,1,4.0,5,2,0
851,1,2,2,1,5.0,0,2,0
851,1,2,2,1,6.0,0,2,0
851,1,2,2,2,1.0,6,1,0
851,1,2,2,2,4.0,2,2,0
850,1,2,2,2,7.0,0,2,0
851,1,2,2,2,1.0,5,2,0
851,1,2,2,2,4.0,4,2,0
851,1,2,2,2,5.0,0,2,0
851,1,2,2,2,5.0,2,1,0
851,1,2,2,3,4.0,1,1,0
851,1,2,2,3,5.0,2,1,0
851,1,2,2,4,5.0,2,1,0
851,1,2,2,5,,3,2,0
851,1,2,2,5,4.0,4,2,0
851,1,2,2,5,,2,1,0
851,1,2,2,6,3.0,4,1,0
851,1,2,2,6,4.0,3,2,0
851,1,2,2,6,4.0,3,3,0
915,1,2,2,5,5.0,2,3,0
915,1,2,2,6,4.0,4,2,0
915,1,2,2,0,4.0,4,2,0
916,1,2,2,1,,3,1,0
915,1,2,2,1,3.0,4,2,0
915,1,2,2,1,3.0,0,3,0
915,1,2,2,1,3.0,2,2,0
915,1,2,2,2,2.0,5,2,0
915,1,2,2,2,1.0,3,2,0
915,1,2,2,2,5.0,3,3,0
915,1,2,2,2,6.0,1,2,0
915,1,2,2,3,,5,2,0
916,1,2,2,3,2.0,5,2,0
916,1,2,2,3,3.0,1,3,0
916,1,2,2,4,3.0,4,1,0
916,1,2,2,4,5.0,2,2,0
916,1,2,2,4,,1,2,0
915,1,2,2,5,2.0,6,1,0
915,1,2,2,5,2.0,5,2,0
915,1,2,2,5,5.0,3,2,0
916,1,2,2,6,2.0,5,2,0
915,1,2,2,6,4.0,3,3,0
915,1,2,2,6,5.0,2,1,0
915,1,2,2,9,5.0,3,2,0
915,1,2,2,9,5.0,3,1,0
915,1,2,2,10,2.0,5,3,0
916,1,2,2,4,,4,2,1
915,1,2,2,2,6.0,1,1,1
916,1,2,2,2,5.0,2,1,1
915,1,2,2,5,6.0,1,2,2
984,1,2,2,0,1.0,5,1,0
984,1,2,2,0,1.0,6,2,0
984,1,2,2,0,4.0,3,3,0
984,1,2,2,1,3.0,4,1,0
984,1,2,2,1,4.0,4,2,0
984,1,2,2,1,4.0,4,1,0
984,1,2,2,2,2.0,1,2,0
984,1,2,2,2,4.0,5,2,0
984,1,2,2,2,4.0,3,1,0
984,1,2,2,2,6.0,1,2,0
984,1,2,2,2,,1,1,0
984,1,2,2,2,6.0,0,3,0
984,1,2,2,3,1.0,6,3,0
984,1,2,2,3,2.0,4,2,0
984,1,2,2,3,3.0,4,1,0
984,1,2,2,3,4.0,4,1,0
984,1,2,2,3,4.0,4,2,0
984,1,2,2,4,2.0,5,2,0
984,1,2,2,4,3.0,5,2,0
984,1,2,2,5,1.0,6,1,0
984,1,2,2,5,4.0,0,1,0
984,1,2,2,5,4.0,3,1,0
984,1,2,2,5,6.0,1,2,0
984,1,2,2,5,6.0,2,1,0
984,1,2,2,6,6.0,2,2,0
984,1,2,2,6,6.0,1,2,0
984,1,2,2,8,1.0,2,2,0
984,1,2,2,8,5.0,2,2,0
984,1,2,2,2,1.0,6,2,1
984,1,2,2,3,4.0,3,1,1
984,1,2,2,5,4.0,3,1,2
1056,1,2,2,1,2.0,0,1,0
1056,1,2,2,2,2.0,6,1,0
1056,1,2,2,2,3.0,5,3,0
1056,1,2,2,2,2.0,7,2,0
1056,1,2,2,2,3.0,5,2,0
1056,1,2,2,2,4.0,4,1,0
1056,1,2,2,2,6.0,0,1,0
1056,1,2,2,2,7.0,0,1,0
1056,1,2,2,2,8.0,0,2,0
1056,1,2,2,5,,2,2,0
1056,1,2,2,5,8.0,0,2,0
1056,1,2,2,6,2.0,6,2,0
1056,1,2,2,6,3.0,5,2,0
1056,1,2,2,6,4.0,4,2,0
1056,1,2,2,6,6.0,2,1,0
1056,1,2,2,8,5.0,3,3,0
1056,1,2,2,2,7.0,0,2,1
1056,1,2,2,5,3.0,4,3,2
1132,1,2,2,1,1.0,7,1,0
1132,1,2,2,0,6.0,2,2,0
1132,1,2,2,2,2.0,6,2,0
1132,1,2,2,2,2.0,4,1,0
1132,1,2,2,2,3.0,5,3,0
1132,1,2,2,2,5.0,1,1,0
1132,1,2,2,2,,1,3,0
1132,1,2,2,2,6.0,2,2,0
1132,1,2,2,2,6.0,2,2,0
1132,1,2,2,2,8.0,0,2,0
1132,1,2,2,4,3.0,3,1,0
1132,1,2,2,4,5.0,0,3,0
1132,1,2,2,4,6.0,1,1,0
1132,1,2,2,4,6.0,2,1,0
1132,1,2,2,4,2.0,7,3,0
1132,1,2,2,5,1.0,7,2,0
1132,1,2,2,5,1.0,4,1,0
1132,1,2,2,5,4.0,4,2,0
1132,1,2,2,5,4.0,3,1,0
1132,1,2,2,5,5.0,3,2,0
1132,1,2,2,5,6.0,2,2,0
1132,1,2,2,6,4.0,4,2,0
1132,1,2,2,6,7.0,0,2,0
1132,1,2,2,8,5.0,1,1,0
1132,1,2,2,8,6.0,1,2,0
1132,1,2,2,6,4.0,3,1,1
1132,1,2,2,1,9.0,0,2,1
1132,1,2,2,8,,5,1,1
1212,1,2,2,0,7.0,1,2,0
1212,1,2,2,1,2.0,6,2,0
1212,1,2,2,1,,6,2,0
1212,1,2,2,1,4.0,3,3,0
1212,1,2,2,2,3.0,5,1,0
1212,1,2,2,2,5.0,4,2,0
1212,1,2,2,2,5.0,3,2,0
1212,1,2,2,2,7.0,0,1,0
1212,1,2,2,2,2.0,6,2,0
1212,1,2,2,2,6.0,1,1,0
1212,1,2,2,2,8.0,0,1,0
1212,1,2,2,3,3.0,6,2,0
1212,1,2,2,3,3.0,4,2,0
1212,1,2,2,4,,4,2,0
1212,1,2,2,4,,3,2,0
1212,1,2,2,4,5.0,2,3,0
1212,1,2,2,4,5.0,2,1,0
1212,1,2,2,4,6.0,1,2,0
1212,1,2,2,4,6.0,3,2,0
1212,1,2,2,5,4.0,4,2,0
1212,1,2,2,5,4.0,5,2,0
1212,1,2,2,5,5.0,4,2,0
1212,1,2,2,5,6.0,0,2,0
1212,1,2,2,6,6.0,3,1,0
1212,1,2,2,8,6.0,1,3,0
1212,1,2,2,8,6.0,0,3,0
1212,1,2,2,9,7.0,0,1,0
1212,1,2,2,10,2.0,6,2,0
1212,1,2,2,10,6.0,1,2,0
1212,1,2,2,4,6.0,2,2,1
1212,1,2,2,6,7.0,1,2,2
1296,1,2,2,4,7.0,3,2,0
1296,1,2,2,0,3.0,5,2,0
1297,1,2,2,1,5.0,2,1,0
1296,1,2,2,1,6.0,1,2,0
1296,1,2,2,1,7.0,0,2,0
1296,1,2,2,2,3.0,5,1,0
1296,1,2,2,2,4.0,5,2,0
1296,1,2,2,2,7.0,2,1,0
1296,1,2,2,2,1.0,5,1,0
1296,1,2,2,2,2.0,2,2,0
1296,1,2,2,2,,7,2,0
1296,1,2,2,2,3.0,5,1,0
1296,1,2,2,2,4.0,5,1,0
1296,1,2,2,2,4.0,2,1,0
1296,1,2,2,2,6.0,3,3,0
1297,1,2,2,2,6.0,2,3,0
1296,1,2,2,2,7.0,1,2,0
1296,1,2,2,4,,5,2,0
1296,1,2,2,4,5.0,3,3,0
1296,1,2,2,4,4.0,1,3,0
1297,1,2,2,5,,7,1,0
1296,1,2,2,5,3.0,7,2,0
1297,1,2,2,5,3.0,4,3,0
1297,1,2,2,5,4.0,1,2,0
1296,1,2,2,5,8.0,0,2,0
1296,1,2,2,6,5.0,3,3,0
1297,1,2,2,6,,0,2,0
1297,1,2,2,8,3.0,5,2,0
1297,1,2,2,8,4.0,5,1,0
1297,1,2,2,2,6.0,1,2,2
1385,1,2,2,0,2.0,6,3,0
1385,1,2,2,1,5.0,2,2,0
1385,1,2,2,2,3.0,6,2,0
1385,1,2,2,2,4.0,5,2,0
1385,1,2,2,2,5.0,1,2,0
1385,1,2,2,2,6.0,3,3,0
1385,1,2,2,2,6.0,1,2,0
1385,1,2,2,2,2.0,6,3,0
1385,1,2,2,2,2.0,6,2,0
1385,1,2,2,2,3.0,5,2,0
1385,1,2,2,2,4.0,4,1,0
1385,1,2,2,2,4.0,4,2,0
1385,1,2,2,2,6.0,1,2,0
1385,1,2,2,2,7.0,2,1,0
1385,1,2,2,2,7.0,0,2,0
1385,1,2,2,2,7.0,2,2,0
1385,1,2,2,3,5.0,5,3,0
1385,1,2,2,4,2.0,6,3,0
1385,1,2,2,4,4.0,4,1,0
1385,1,2,2,4,,3,2,0
1385,1,2,2,4,7.0,3,2,0
1385,1,2,2,4,8.0,1,2,0
1385,1,2,2,4,3.0,4,2,0
1385,1,2,2,4,5.0,5,1,0
1385,1,2,2,5,3.0,5,2,0
1385,1,2,2,5,3.0,4,1,0
1385,1,2,2,5,6.0,2,2,0
1385,1,2,2,5,7.0,1,1,0
1385,1,2,2,5,7.0,1,1,0
1385,1,2,2,6,4.0,3,2,0
1385,1,2,2,8,1.0,7,1,0
1385,1,2,2,1,2.0,6,2,1
1385,1,2,2,2,2.0,1,1,1
1385,1,2,2,5,,0,2,2
1478,1,2,2,1,0.0,8,3,0
1478,1,2,2,1,4.0,6,3,0
1478,1,2,2,1,,0,2,0
1478,1,2,2,1,6.0,1,2,0
1478,1,2,2,2,,1,1,0
1478,1,2,2,2,2.0,6,2,0
1478,1,2,2,2,5.0,4,2,0
1478,1,2,2,2,,0,2,0
1478,1,2,2,3,1.0,7,2,0
1478,1,2,2,3,7.0,2,1,0
1478,1,2,2,3,7.0,0,2,0
1478,1,2,2,4,4.0,5,1,0
1478,1,2,2,4,4.0,5,1,0
1478,1,2,2,4,6.0,0,2,0
1478,1,2,2,4,7.0,1,3,0
1478,1,2,2,5,3.0,4,2,0
1478,1,2,2,5,4.0,4,3,0
1478,1,2,2,5,4.0,7,1,0
1478,1,2,2,5,5.0,5,2,0
1478,1,2,2,5,5.0,3,1,0
1478,1,2,2,5,5.0,3,3,0
1478,1,2,2,5,5.0,1,1,0
1478,1,2,2,5,6.0,2,2,0
1478,1,2,2,5,6.0,4,3,0
1478,1,2,2,5,7.0,3,3,0
1478,1,2,2,5,8.0,0,3,0
1478,1,2,2,5,8.0,1,1,0
1478,1,2,2,6,,0,2,0
1478,1,2,2,8,2.0,7,2,0
1478,1,2,2,8,6.0,0,3,0
1478,1,2,2,8,8.0,1,2,0
1478,1,2,2,10,,5,2,0
1478,1,2,2,10,5.0,2,1,0
1478,1,2,2,4,4.0,6,2,1
1478,1,2,2,8,3.0,7,1,1
1478,1,2,2,2,,0,3,1
1575,1,2,2,1,1.0,5,1,0
1576,1,2,2,2,2.0,8,2,0
1576,1,2,2,2,4.0,4,1,0
1576,1,2,2,2,2.0,7,1,0
1575,1,2,2,2,3.0,7,1,0
1576,1,2,2,2,4.0,2,1,0
1576,1,2,2,2,5.0,4,3,0
1576,1,2,2,2,6.0,2,2,0
1575,1,2,2,3,6.0,3,1,0
1576,1,2,2,4,4.0,5,2,0
1576,1,2,2,4,8.0,0,2,0
1576,1,2,2,5,2.0,7,3,0
1576,1,2,2,5,5.0,5,1,0
1576,1,2,2,5,5.0,6,2,0
1576,1,2,2,5,,2,1,0
1575,1,2,2,6,1.0,4,2,0
1576,1,2,2,6,6.0,2,3,0
1576,1,2,2,6,8.0,1,2,0
1576,1,2,2,8,3.0,6,2,0
1576,1,2,2,9,6.0,3,1,0
1576,1,2,2,2,2.0,8,1,1
1575,1,2,2,0,5.0,7,3,1
1575,1,2,2,2,,2,1,1
1678,1,2,2,2,3.0,6,2,0
1678,1,2,2,2,5.0,5,1,0
1678,1,2,2,5,,6,2,0
1678,1,2,2,0,8.0,3,2,0
1678,1,2,2,1,1.0,3,2,0
1678,1,2,2,1,3.0,2,2,0
1678,1,2,2,1,,1,2,0
1678,1,2,2,1,6.0,3,1,0
1678,1,2,2,2,3.0,6,1,0
1678,1,2,2,2,9.0,0,1,0
1678,1,2,2,2,,6,2,0
1678,1,2,2,2,4.0,4,2,0
1678,1,2,2,2,5.0,5,2,0
1678,1,2,2,2,6.0,2,3,0
1678,1,2,2,3,5.0,5,3,0
1678,1,2,2,4,3.0,5,1,0
1678,1,2,2,4,4.0,5,2,0
1678,1,2,2,5,4.0,4,2,0
1678,1,2,2,5,,4,2,0
1678,1,2,2,5,6.0,4,2,0
1678,1,2,2,5,8.0,0,2,0
1678,1,2,2,8,3.0,6,2,0
1678,1,2,2,8,8.0,0,3,0
1678,1,2,2,5,2.0,8,3,1
1678,1,2,2,5,5.0,3,3,1
1786,1,2,2,0,3.0,5,1,0
1785,1,2,2,0,8.0,0,2,0
1785,1,2,2,1,,7,1,0
1786,1,2,2,1,2.0,9,2,0
1785,1,2,2,1,3.0,9,2,0
1785,1,2,2,1,5.0,5,2,0
1785,1,2,2,1,7.0,2,1,0
1786,1,2,2,2,2.0,7,2,0
1785,1,2,2,2,,8,3,0
1785,1,2,2,2,2.0,6,2,0
1786,1,2,2,2,3.0,7,2,0
1786,1,2,2,2,3.0,7,3,0
1785,1,2,2,2,4.0,5,2,0
1786,1,2,2,2,5.0,5,1,0
1785,1,2,2,2,6.0,4,2,0
1786,1,2,2,2,6.0,3,2,0
1785,1,2,2,2,7.0,2,1,0
1786,1,2,2,2,,1,1,0
1785,1,2,2,3,4.0,6,3,0
1786,1,2,2,3,5.0,5,3,0
1785,1,2,2,3,6.0,3,2,0
1785,1,2,2,3,6.0,2,2,0
1786,1,2,2,3,7.0,2,2,0
1785,1,2,2,4,,2,1,0
1786,1,2,2,5,5.0,5,2,0
1786,1,2,2,5,8.0,0,3,0
1786,1,2,2,6,2.0,9,1,0
1785,1,2,2,8,3.0,7,2,0
1785,1,2,2,8,6.0,2,3,0
1785,1,2,2,10,5.0,3,2,0
1785,1,2,2,10,9.0,1,1,0
1785,1,2,2,2,2.0,8,2,1
1898,1,2,2,9,6.0,3,1,0
1898,1,2,2,2,0.0,9,1,0
1898,1,2,2,2,5.0,5,3,0
1898,1,2,2,2,,4,2,0
1898,1,2,2,2,2.0,5,2,0
1898,1,2,2,2,3.0,7,3,0
1898,1,2,2,2,3.0,3,2,0
1898,1,2,2,2,,5,2,0
1898,1,2,2,2,4.0,7,2,0
1898,1,2,2,2,4.0,7,2,0
1898,1,2,2,2,5.0,1,3,0
1898,1,2,2,2,6.0,3,3,0
1898,1,2,2,2,7.0,0,2,0
1898,1,2,2,2,,1,2,0
1898,1,2,2,3,4.0,6,3,0
1898,1,2,2,3,6.0,4,1,0
1898,1,2,2,5,3.0,8,2,0
1898,1,2,2,5,4.0,7,2,0
1898,1,2,2,5,5.0,5,1,0
1898,1,2,2,6,,5,1,0
1898,1,2,2,7,8.0,2,2,0
1898,1,2,2,8,3.0,5,1,0
1898,1,2,2,10,7.0,1,2,1
1898,1,2,2,2,6.0,4,2,1
1898,1,2,2,4,6.0,2,3,1
1898,1,2,2,4,7.0,2,1,1
2015,1,2,2,1,2.0,9,2,0
2015,1,2,2,1,3.0,7,3,0
2016,1,2,2,1,6.0,3,3,0
2015,1,2,2,1,8.0,0,2,0
2016,1,2,2,2,3.0,9,1,0
2015,1,2,2,2,5.0,4,2,0
2015,1,2,2,2,7.0,2,1,0
2016,1,2,2,2,2.0,8,2,0
2015,1,2,2,2,3.0,4,2,0
2015,1,2,2,2,5.0,5,2,0
2016,1,2,2,2,,5,2,0
2016,1,2,2,2,6.0,4,3,0
2015,1,2,2,2,6.0,4,1,0
2015,1,2,2,2,7.0,3,2,0
2015,1,2,2,2,9.0,0,2,0
2016,1,2,2,4,2.0,6,3,0
2015,1,2,2,4,5.0,5,3,0
2016,1,2,2,4,7.0,1,1,0
2016,1,2,2,5,2.0,8,2,0
2015,1,2,2,5,4.0,4,1,0
2016,1,2,2,5,5.0,3,2,0
2015,1,2,2,5,5.0,3,3,0
2016,1,2,2,5,7.0,2,2,0
2016,1,2,2,7,3.0,7,2,0
2015,1,2,2,8,4.0,7,3,0
2016,1,2,2,2,,4,3,1
2016,1,2,2,2,7.0,1,2,1
2016,1,2,2,1,,7,3,1
2015,1,2,2,4,6.0,4,2,1
2016,1,2,2,8,8.0,1,2,1
2016,1,2,2,2,7.0,2,2,1
2139,1,2,2,0,9.0,1,3,0
2139,1,2,2,1,2.0,4,2,0
2138,1,2,2,1,3.0,5,1,0
2139,1,2,2,2,1.0,9,1,0
2139,1,2,2,2,4.0,6,1,0
2139,1,2,2,2,1.0,8,1,0
2139,1,2,2,2,3.0,6,1,0
2138,1,2,2,2,4.0,3,2,0
2138,1,2,2,2,5.0,6,2,0
2139,1,2,2,2,5.0,6,2,0
2138,1,2,2,2,5.0,6,3,0
2138,1,2,2,2,6.0,4,3,0
2138,1,2,2,2,6.0,4,1,0
2138,1,2,2,2,8.0,2,2,0
2138,1,2,2,4,4.0,5,1,0
2139,1,2,2,4,6.0,4,2,0
2138,1,2,2,4,4.0,7,2,0
2139,1,2,2,4,9.0,0,1,0
2139,1,2,2,3,6.0,4,1,1
2139,1,2,2,4,7.0,2,2,1
2138,1,2,2,2,3.0,7,1,1
2139,1,2,2,2,6.0,1,2,1
2267,1,2,2,5,7.0,3,2,0
2267,1,2,2,1,1.0,10,3,0
2267,1,2,2,1,3.0,7,2,0
2267,1,2,2,2,3.0,5,2,0
2267,1,2,2,2,5.0,1,3,0
2267,1,2,2,2,6.0,5,3,0
2267,1,2,2,2,1.0,7,2,0
2267,1,2,2,2,5.0,5,3,0
2267,1,2,2,2,6.0,5,3,0
2267,1,2,2,2,6.0,3,1,0
2267,1,2,2,4,4.0,6,1,0
2267,1,2,2,4,7.0,3,1,0
2267,1,2,2,5,2.0,3,1,0
2267,1,2,2,5,5.0,7,2,0
2267,1,2,2,5,6.0,3,3,0
2267,1,2,2,5,,4,3,0
2267,1,2,2,5,8.0,0,1,0
2267,1,2,2,5,9.0,1,1,0
2267,1,2,2,6,7.0,0,2,0
2267,1,2,2,8,6.0,5,2,0
2267,1,2,2,8,7.0,1,2,0
2267,1,2,2,5,8.0,2,2,1
2267,1,2,2,4,9.0,1,2,1
2267,1,2,2,2,9.0,2,1,2
2401,1,2,2,0,3.0,9,2,0
2401,1,2,2,0,3.0,7,3,0
2401,1,2,2,0,9.0,1,3,0
2402,1,2,2,1,3.0,7,1,0
2401,1,2,2,1,5.0,6,1,0
2401,1,2,2,1,10.0,0,3,0
2401,1,2,2,2,2.0,9,1,0
2402,1,2,2,2,2.0,9,3,0
2402,1,2,2,2,9.0,1,2,0
2402,1,2,2,2,2.0,9,1,0
2401,1,2,2,2,3.0,8,1,0
2401,1,2,2,2,7.0,3,2,0
2401,1,2,2,2,7.0,3,1,0
2401,1,2,2,2,10.0,0,1,0
2402,1,2,2,3,7.0,3,3,0
2401,1,2,2,4,5.0,5,2,0
2401,1,2,2,4,6.0,4,2,0
2401,1,2,2,4,8.0,3,1,0
2402,1,2,2,4,3.0,8,1,0
2401,1,2,2,4,3.0,8,2,0
2401,1,2,2,5,3.0,9,1,0
2401,1,2,2,5,5.0,5,2,0
2402,1,2,2,5,,2,1,0
2401,1,2,2,5,9.0,0,3,0
2401,1,2,2,6,,5,1,0
2402,1,2,2,2,,7,2,1
