Estimated_Insects_Count,Crop_Type,Soil_Type,Pesticide_Use_Category,Number_Doses_Week,Number_Weeks_Used,Number_Weeks_Quit,Season,Crop_Damage,kfold
731,2,1,2,30,21.0,15,1,0,1
677,1,1,2,20,19.0,4,3,0,1
851,1,1,2,30,32.0,9,1,0,1
1296,1,1,2,30,22.0,16,2,0,1
283,1,1,3,40,31.0,0,2,0,1
2542,1,1,2,50,25.0,13,1,1,1
1478,1,2,2,20,23.0,22,2,0,1
1478,1,1,2,70,42.0,4,1,0,1
916,2,1,2,20,31.0,3,2,1,1
1385,1,1,2,20,31.0,12,2,1,1
677,1,2,2,30,8.0,4,2,0,1
1678,2,1,3,20,35.0,0,1,1,1
2401,1,2,2,50,30.0,24,1,0,1
916,2,1,2,30,27.0,7,1,0,1
1132,1,1,3,30,50.0,0,1,2,1
1478,1,2,3,10,24.0,0,2,0,1
232,1,2,3,5,16.0,0,1,0,1
3337,1,2,2,60,35.0,21,2,2,1
1212,1,2,2,25,10.0,27,2,0,1
2401,1,1,2,10,51.0,4,3,0,1
1385,2,2,3,40,48.0,0,1,0,1
312,1,2,3,45,25.0,0,2,0,1
2138,2,2,3,20,48.0,0,3,2,1
1785,1,1,3,10,53.0,0,3,0,1
1056,2,1,3,5,36.0,0,3,0,1
2139,1,2,2,20,9.0,38,1,0,1
3164,1,1,2,40,30.0,35,3,0,1
851,2,1,2,20,32.0,7,3,0,1
984,1,2,2,20,11.0,25,2,0,1
3500,2,1,2,20,20.0,28,2,0,1
488,1,2,2,40,21.0,10,2,0,1
625,1,2,2,10,15.0,3,3,0,1
1296,1,2,3,40,33.0,0,2,1,1
1898,1,2,2,25,30.0,15,2,0,1
448,1,2,2,40,19.0,7,1,0,1
915,1,1,2,60,30.0,11,2,0,1
1296,1,2,2,20,39.0,20,2,0,1
311,2,2,3,35,28.0,0,2,0,1
3165,1,2,2,20,39.0,15,1,1,1
2687,1,1,2,20,25.0,29,1,1,1
984,1,1,3,45,39.0,0,1,0,1
2015,1,1,1,0,0.0,0,2,1,1
2840,1,1,2,5,25.0,23,1,0,1
2139,1,1,3,30,60.0,0,2,0,1
1575,2,1,2,15,27.0,15,2,0,1
342,2,2,3,40,24.0,0,1,0,1
732,1,2,2,30,29.0,2,1,0,1
1296,1,2,2,10,15.0,23,1,0,1
2015,1,2,2,40,8.0,33,2,0,1
2999,2,2,3,20,40.0,0,1,0,1
2999,2,1,2,40,40.0,15,1,0,1
531,1,2,3,10,18.0,0,1,0,1
1212,2,1,2,40,36.0,2,2,0,1
3337,1,1,2,40,56.0,10,1,0,1
1478,1,1,2,25,16.0,26,2,0,1
150,1,2,2,40,16.0,3,2,0,1
1056,1,2,2,25,26.0,12,2,0,1
448,1,2,2,15,14.0,12,1,0,1
1786,2,1,2,10,37.0,25,1,0,1
2688,1,1,2,20,14.0,35,1,0,1
1056,1,2,3,15,32.0,0,2,1,1
2015,1,1,1,0,0.0,0,2,2,1
375,1,2,2,10,18.0,6,1,0,1
984,2,1,2,5,28.0,10,2,0,1
851,1,1,3,50,39.0,0,2,0,1
677,2,1,2,20,30.0,5,1,0,1
1898,1,1,2,10,46.0,7,2,0,1
1678,1,2,2,40,17.0,25,1,0,1
1785,1,2,2,10,21.0,20,2,0,1
2401,1,1,2,40,16.0,33,1,0,1
488,2,2,3,30,9.0,0,2,0,1
1478,1,1,2,40,14.0,26,3,0,1
915,1,1,3,40,41.0,0,2,0,1
411,2,1,2,10,24.0,5,3,0,1
1898,1,2,3,40,45.0,0,2,1,1
2401,2,1,2,20,39.0,9,2,0,1
375,2,2,3,5,21.0,0,3,0,1
577,2,1,2,15,19.0,16,1,0,1
1212,2,2,3,35,35.0,0,1,0,1
1678,1,2,2,10,43.0,5,2,1,1
1898,2,2,3,40,40.0,0,2,2,1
3337,1,2,2,30,47.0,16,2,0,1
169,2,2,3,5,22.0,0,2,0,1
2542,1,2,2,60,22.0,33,2,0,1
2401,1,1,2,50,20.0,32,1,0,1
342,1,1,3,25,29.0,0,1,0,1
3500,1,2,2,30,50.0,8,3,1,1
1056,1,2,2,20,36.0,6,1,0,1
731,2,1,2,15,21.0,10,3,0,1
2015,1,2,3,20,37.0,0,2,0,1
1132,1,1,2,60,37.0,3,2,1,1
1785,1,1,2,15,34.0,15,1,0,1
2999,1,2,2,20,30.0,22,2,1,1
1898,2,1,2,10,38.0,11,2,1,1
625,1,2,2,40,32.0,7,1,0,1
3500,1,2,2,20,30.0,26,2,0,1
2542,1,1,2,20,37.0,17,2,0,1
2541,2,1,3,5,60.0,0,2,0,1
448,1,1,2,10,29.0,0,1,0,1
915,1,2,3,40,43.0,0,2,0,1
3500,1,2,3,5,45.0,0,2,0,1
851,1,2,2,10,24.0,8,3,0,1
2267,1,2,2,20,25.0,1,2,0,1
984,1,1,2,60,32.0,3,2,0,1
1056,1,2,2,30,30.0,11,2,0,1
1385,2,2,3,20,43.0,0,1,1,1
410,1,2,2,20,18.0,11,3,0,1
1056,1,1,3,40,10.0,0,1,0,1
789,1,1,2,5,20.0,13,2,0,1
2016,1,2,3,15,51.0,0,2,1,1
789,1,1,2,75,36.0,6,1,0,1
488,1,2,2,10,25.0,10,1,0,1
625,1,2,3,20,35.0,0,2,2,1
169,1,2,2,20,30.0,0,2,0,1
342,2,1,2,40,15.0,8,2,0,1
1212,1,1,2,40,36.0,11,3,1,1
531,2,1,3,10,26.0,0,1,0,1
531,1,2,2,40,12.0,16,1,0,1
2267,2,1,2,10,42.0,4,1,0,1
1575,1,1,2,30,20.0,17,1,0,1
1212,2,1,2,20,26.0,8,2,0,1
2999,1,2,3,25,55.0,0,2,0,1
2267,2,1,2,20,24.0,7,1,0,1
915,2,1,2,20,15.0,21,1,0,1
2267,1,2,2,60,45.0,15,3,1,1
531,1,2,2,40,24.0,5,2,0,1
2016,1,2,3,20,57.0,0,1,2,1
1212,1,2,3,30,35.0,0,1,0,1
2999,1,1,2,20,43.0,14,2,1,1
1212,1,2,2,40,29.0,1,2,0,1
625,2,1,2,10,8.0,15,2,0,1
1898,1,1,2,20,31.0,21,2,0,1
626,1,2,2,10,16.0,14,2,0,1
1576,2,1,3,10,43.0,0,2,1,1
1575,1,2,2,60,31.0,14,2,0,1
1385,1,2,2,25,27.0,12,1,0,1
1297,1,2,2,30,29.0,27,2,1,1
1385,1,2,2,20,28.0,12,1,0,1
625,1,1,3,20,25.0,0,1,0,1
488,1,2,2,25,15.0,15,1,0,1
2016,1,2,2,20,37.0,10,2,0,1
1478,2,1,2,40,45.0,1,1,0,1
1212,2,1,3,15,51.0,0,2,0,1
625,1,2,2,20,33.0,1,2,0,1
1478,2,1,2,40,43.0,6,2,0,1
577,1,1,3,10,20.0,0,3,0,1
1898,1,1,2,30,40.0,1,3,0,1
410,1,2,2,30,16.0,3,1,0,1
448,1,2,2,60,31.0,2,1,0,1
1296,1,2,2,5,20.0,1,1,0,1
2138,1,2,2,40,5.0,38,3,0,1
2840,1,1,2,5,7.0,43,3,0,1
1212,1,1,2,20,20.0,11,3,0,1
916,1,2,2,40,30.0,7,1,1,1
984,2,1,2,15,11.0,26,2,0,1
984,1,1,2,20,8.0,22,2,0,1
2999,1,2,2,40,19.0,21,2,0,1
2267,1,1,2,20,38.0,15,3,0,1
1478,2,2,3,10,48.0,0,2,0,1
1132,1,1,2,25,28.0,15,2,0,1
312,2,1,2,35,18.0,1,3,0,1
531,1,1,3,10,25.0,0,1,0,1
1296,1,2,2,40,43.0,5,2,0,1
916,1,1,2,30,34.0,4,3,0,1
732,1,2,2,35,20.0,16,2,0,1
851,2,2,3,20,27.0,0,2,0,1
677,1,1,2,30,20.0,12,2,0,1
1898,1,2,2,40,26.0,24,1,0,1
2267,1,1,2,20,10.0,38,2,0,1
851,1,2,2,5,12.0,24,3,0,1
2016,1,1,2,20,25.0,24,2,0,1
1478,1,1,2,40,39.0,0,2,0,1
232,1,1,2,20,21.0,1,2,0,1
1786,1,1,2,20,29.0,15,1,1,1
2267,1,2,3,40,40.0,0,2,0,1
1576,1,2,2,20,32.0,18,1,0,1
984,1,1,2,20,35.0,3,1,0,1
1576,1,2,2,30,29.0,10,2,0,1
1056,1,2,2,25,11.0,27,2,0,1
2138,1,2,3,40,40.0,0,1,0,1
984,1,2,2,60,24.0,16,1,0,1
731,1,1,3,20,43.0,0,1,1,1
410,1,2,3,25,22.0,0,1,0,1
410,1,1,2,5,20.0,13,2,0,1
1385,1,2,2,40,26.0,23,2,0,1
3500,2,1,3,20,35.0,0,1,1,1
1212,1,1,2,20,17.0,21,2,0,1
1576,2,1,2,35,32.0,11,2,0,1
2688,1,1,2,30,50.0,0,2,0,1
1786,1,1,3,20,49.0,0,3,1,1
1212,1,2,3,5,39.0,0,2,1,1
342,1,2,3,15,15.0,0,1,0,1
790,1,1,2,30,35.0,2,2,0,1
488,1,1,2,60,12.0,10,2,0,1
2999,2,2,3,10,50.0,0,2,0,1
1132,2,2,3,10,38.0,0,2,1,1
984,1,2,2,30,17.0,15,3,0,1
531,1,2,2,50,15.0,6,2,0,1
410,1,2,3,30,17.0,0,3,0,1
915,1,2,2,40,37.0,4,3,0,1
984,1,2,2,20,16.0,20,2,0,1
2267,1,1,2,20,34.0,14,3,0,1
626,1,1,2,40,35.0,3,2,0,1
1132,1,1,2,25,14.0,27,1,1,1
448,1,1,2,35,23.0,4,2,0,1
1898,2,1,2,5,22.0,6,2,0,1
375,2,2,3,10,30.0,0,2,1,1
448,1,1,2,60,12.0,1,2,0,1
1212,1,1,2,60,30.0,18,2,0,1
1678,2,2,3,10,47.0,0,1,0,1
1478,1,2,2,20,22.0,25,1,0,1
2138,1,1,2,15,29.0,18,2,0,1
375,1,1,2,20,10.0,14,2,0,1
731,1,2,2,50,26.0,5,2,0,1
3165,1,1,2,15,37.0,18,3,0,1
984,1,1,3,40,32.0,0,2,0,1
851,1,1,2,40,36.0,3,2,0,1
2401,1,2,2,20,7.0,40,2,0,1
1478,2,1,2,20,25.0,1,2,0,1
1785,1,1,2,20,19.0,25,2,0,1
1678,2,1,1,0,0.0,0,2,2,1
283,1,2,2,40,22.0,5,3,0,1
915,1,1,3,35,35.0,0,1,0,1
342,1,2,2,40,15.0,13,2,0,1
375,1,1,1,0,0.0,0,1,1,1
2016,1,1,2,15,25.0,20,2,0,1
1296,1,2,2,60,20.0,4,2,2,1
1132,1,2,2,10,35.0,0,2,0,1
3337,1,1,2,30,44.0,14,2,0,1
2688,2,1,2,20,30.0,17,2,0,1
1297,2,1,2,30,33.0,0,2,0,1
2541,2,1,3,10,51.0,0,2,1,1
1296,1,1,2,20,38.0,8,2,0,1
1132,1,2,2,20,18.0,19,2,0,1
625,1,2,2,55,14.0,17,3,0,1
2139,2,1,2,60,21.0,28,2,0,1
577,1,2,2,50,15.0,9,2,0,1
731,1,1,2,10,10.0,20,3,0,1
2541,1,1,2,10,34.0,21,3,0,1
789,2,1,2,20,17.0,11,3,0,1
851,1,1,2,30,30.0,10,2,0,1
915,2,1,2,10,30.0,10,2,0,1
488,1,2,2,15,18.0,1,2,0,1
375,2,1,2,10,22.0,4,2,0,1
2840,1,2,2,20,42.0,11,1,0,1
1132,1,2,2,20,21.0,26,1,0,1
915,1,2,2,40,43.0,1,2,0,1
3500,1,1,2,20,52.0,12,2,1,1
2542,1,1,2,40,39.0,21,3,0,1
2015,1,1,2,30,19.0,19,2,0,1
2542,1,2,2,20,53.0,6,1,0,1
531,2,1,3,20,31.0,0,3,0,1
2016,1,2,2,10,50.0,7,1,0,1
2542,2,1,2,40,50.0,6,3,0,1
410,2,1,2,5,18.0,7,2,0,1
1478,1,2,2,30,41.0,5,1,0,1
1575,1,2,3,40,40.0,0,2,2,1
677,1,2,2,15,25.0,0,2,0,1
916,2,1,2,20,36.0,3,2,0,1
1478,1,1,2,20,20.0,28,2,0,1
448,1,1,2,10,5.0,1,2,0,1
790,2,1,2,30,24.0,15,2,0,1
577,1,2,2,60,32.0,3,2,0,1
625,1,2,3,10,28.0,0,1,0,1
1678,2,1,3,5,40.0,0,3,0,1
1785,1,1,2,10,47.0,3,3,0,1
3500,1,2,2,20,45.0,17,1,1,1
1385,1,1,2,15,15.0,25,2,0,1
2015,2,1,2,15,51.0,1,2,0,1
1056,1,2,2,40,34.0,6,1,0,1
2401,1,2,2,60,45.0,10,1,0,1
1212,2,2,3,20,23.0,0,2,0,1
850,2,2,3,20,11.0,0,3,0,1
984,1,2,2,10,32.0,7,1,0,1
677,1,1,2,10,29.0,6,2,0,1
677,1,2,2,10,11.0,18,1,0,1
231,2,1,1,0,0.0,0,1,1,1
2999,1,1,2,15,14.0,40,1,0,1
677,2,1,2,20,20.0,14,2,0,1
1212,2,1,3,30,40.0,0,1,1,1
531,1,2,3,20,29.0,0,2,0,1
2542,2,1,2,65,44.0,10,3,0,1
1575,2,2,3,20,40.0,0,3,1,1
1297,1,2,2,60,31.0,9,1,0,1
2688,2,1,2,20,35.0,21,1,0,1
2138,1,2,2,20,12.0,38,2,1,1
2542,1,1,2,10,40.0,11,1,0,1
984,2,1,2,20,29.0,11,2,0,1
1056,2,2,3,15,41.0,0,2,0,1
2402,1,2,2,30,50.0,10,1,0,1
1297,1,2,2,40,25.0,5,2,0,1
1132,1,1,3,45,42.0,0,2,0,1
488,1,1,3,25,24.0,0,1,0,1
2402,1,2,2,5,30.0,18,2,1,1
531,1,2,2,20,28.0,8,1,0,1
2138,1,1,2,10,34.0,10,1,0,1
1132,1,1,3,40,33.0,0,3,0,1
2402,1,2,2,35,16.0,34,1,0,1
2401,1,1,3,20,52.0,0,2,0,1
732,1,1,2,20,28.0,8,3,0,1
984,1,2,2,10,33.0,2,2,0,1
1478,2,2,3,5,38.0,0,2,0,1
410,2,1,3,10,5.0,0,2,0,1
1132,1,1,2,20,17.0,20,1,0,1
531,1,1,2,25,28.0,0,1,0,1
2999,1,2,2,50,46.0,12,2,1,1
3500,1,2,3,40,42.0,0,3,1,1
2016,1,1,3,30,30.0,0,3,1,1
1478,1,2,3,20,49.0,0,3,1,1
1297,1,2,3,20,30.0,0,1,0,1
1056,2,1,2,20,33.0,8,2,0,1
1678,1,1,2,40,30.0,20,2,0,1
1212,1,1,2,80,38.0,7,1,0,1
2840,1,1,2,20,50.0,14,2,0,1
916,2,1,2,30,30.0,9,2,0,1
448,1,2,2,50,31.0,0,3,0,1
1478,1,2,2,15,21.0,23,2,0,1
1576,1,2,2,20,8.0,33,2,0,1
375,1,2,3,5,30.0,0,3,0,1
257,2,1,2,30,19.0,3,1,0,1
984,1,2,2,50,44.0,2,3,0,1
257,2,2,3,25,14.0,0,2,0,1
1056,1,1,3,30,30.0,0,2,0,1
531,1,2,2,5,12.0,18,3,0,1
1785,1,2,2,20,20.0,31,2,0,1
2541,1,2,2,30,36.0,14,2,0,1
1898,1,1,2,15,34.0,10,2,0,1
1898,1,1,2,20,29.0,24,1,0,1
1898,2,1,2,20,52.0,1,2,0,1
2016,1,1,2,40,10.0,37,2,0,1
448,2,1,2,10,26.0,2,2,0,1
1898,1,1,2,40,36.0,13,3,0,1
1132,2,1,2,20,33.0,16,2,0,1
1576,1,1,2,20,45.0,3,2,0,1
1056,2,1,2,5,24.0,12,3,0,1
677,2,1,2,20,17.0,12,2,0,1
577,2,1,2,20,20.0,0,1,0,1
789,1,1,2,15,20.0,16,1,0,1
789,2,1,2,20,18.0,17,2,0,1
312,1,2,2,20,14.0,9,2,0,1
577,2,2,3,10,18.0,0,2,0,1
375,2,1,3,40,26.0,0,2,0,1
732,1,2,2,15,27.0,5,2,0,1
1296,1,2,2,40,28.0,15,2,1,1
1212,1,2,3,20,47.0,0,2,0,1
1478,1,1,2,20,20.0,17,2,0,1
1576,1,1,2,15,20.0,29,2,0,1
2401,2,1,2,15,46.0,3,2,0,1
1212,1,2,2,20,17.0,15,2,2,1
1478,2,1,3,20,44.0,0,1,1,1
3164,1,1,2,15,33.0,27,1,0,1
677,1,2,2,50,31.0,5,2,0,1
1678,1,2,3,5,48.0,0,2,0,1
677,1,2,2,60,33.0,2,2,0,1
626,1,1,2,15,28.0,15,2,0,1
577,2,1,2,5,12.0,11,2,0,1
1212,2,2,3,5,15.0,0,2,0,1
851,1,1,3,60,44.0,0,1,0,1
1212,1,1,2,20,10.0,9,2,0,1
625,2,2,3,40,34.0,0,2,0,1
531,1,2,2,20,17.0,12,1,0,1
577,1,1,2,40,16.0,12,3,0,1
2840,1,2,2,20,31.0,23,3,0,1
1478,1,2,2,20,25.0,13,2,0,1
625,1,2,2,40,30.0,3,2,0,1
1678,1,2,3,40,48.0,0,2,1,1
209,2,1,2,20,23.0,3,2,0,1
3500,1,1,2,20,32.0,20,1,0,1
1576,1,2,2,20,30.0,21,3,0,1
1678,1,2,2,50,25.0,25,2,0,1
2542,1,1,2,20,38.0,2,2,0,1
2541,1,2,3,15,50.0,0,2,0,1
915,1,1,2,40,30.0,4,2,0,1
2138,1,1,2,10,6.0,33,2,0,1
1478,2,2,3,15,31.0,0,3,0,1
2267,1,2,2,30,17.0,31,3,0,1
789,1,2,2,60,22.0,16,1,0,1
2015,1,1,2,40,37.0,0,3,0,1
1575,1,1,2,20,20.0,26,2,0,1
626,1,1,2,30,14.0,6,1,0,1
2401,2,1,2,10,30.0,10,2,0,1
2015,1,1,2,50,42.0,11,2,0,1
531,1,1,2,30,16.0,12,2,0,1
1296,1,2,2,40,12.0,30,3,0,1
1786,1,1,2,30,35.0,15,3,1,1
531,2,1,3,5,33.0,0,1,0,1
488,1,2,2,20,13.0,16,3,0,1
1212,1,2,2,15,14.0,23,2,0,1
984,1,2,3,60,41.0,0,2,1,1
851,1,1,2,40,22.0,21,1,0,1
915,1,2,2,10,30.0,7,1,0,1
1212,1,2,2,10,13.0,26,2,0,1
2139,2,1,2,25,40.0,3,1,0,1
1478,1,2,2,30,18.0,1,1,0,1
3164,2,2,3,10,57.0,0,1,0,1
577,1,2,2,50,24.0,5,2,0,1
2138,1,2,2,20,24.0,24,1,1,1
1575,1,2,2,35,37.0,8,2,0,1
790,1,2,2,40,9.0,2,3,0,1
2401,1,2,2,20,28.0,24,1,1,1
1786,2,1,2,20,12.0,30,1,0,1
2688,1,1,2,40,37.0,22,2,1,1
1898,1,1,2,20,35.0,9,3,0,1
410,1,2,2,20,15.0,13,2,0,1
2999,1,2,2,20,36.0,24,1,0,1
2015,1,1,2,40,35.0,17,1,0,1
2139,1,1,2,60,29.0,19,3,0,1
1678,1,2,2,15,16.0,29,2,0,1
169,1,1,3,15,21.0,0,3,0,1
283,2,2,3,40,19.0,0,2,0,1
850,1,1,3,20,45.0,0,2,0,1
984,1,1,2,40,35.0,5,2,0,1
625,1,2,2,5,22.0,10,2,0,1
915,1,2,2,10,29.0,10,1,0,1
2688,2,2,3,10,46.0,0,1,1,1
1786,1,2,2,60,30.0,18,2,0,1
984,1,2,2,30,26.0,14,2,0,1
488,1,2,2,40,21.0,3,3,0,1
1478,2,1,3,20,36.0,0,1,0,1
2541,1,1,2,20,48.0,11,1,2,1
2015,1,1,2,30,36.0,15,2,1,1
2139,1,2,2,20,47.0,5,3,0,1
2840,1,2,2,45,25.0,28,2,0,1
2015,1,2,3,5,51.0,0,2,0,1
1786,1,1,2,25,17.0,28,2,1,1
448,1,1,2,25,13.0,15,2,0,1
375,2,1,2,20,16.0,12,1,0,1
984,2,1,2,10,25.0,11,2,0,1
915,2,1,3,45,36.0,0,2,0,1
2402,1,1,2,60,26.0,25,1,0,1
1576,1,2,3,5,46.0,0,2,0,1
448,1,1,2,30,6.0,16,3,0,1
1056,1,2,3,50,15.0,0,2,0,1
625,2,1,2,20,11.0,18,2,0,1
1478,1,2,2,20,20.0,27,2,0,1
1212,2,1,3,25,50.0,0,2,0,1
1678,1,1,2,20,27.0,15,1,0,1
1132,1,1,2,20,20.0,21,2,0,1
2267,1,1,2,20,38.0,20,2,1,1
448,2,1,2,40,26.0,1,2,0,1
375,2,1,2,20,17.0,10,2,0,1
1576,1,2,2,40,37.0,8,2,0,1
411,1,1,3,60,32.0,0,2,0,1
577,1,2,2,30,20.0,11,1,0,1
790,1,2,2,30,24.0,8,2,0,1
731,1,2,2,80,30.0,8,2,0,1
790,1,2,2,20,31.0,4,3,0,1
1385,1,1,2,10,40.0,5,3,0,1
410,1,2,2,30,24.0,2,2,0,1
2840,1,1,2,20,34.0,23,1,0,1
3164,1,2,2,10,10.0,25,2,0,1
283,1,2,3,40,19.0,0,3,0,1
1056,2,1,2,20,32.0,6,1,0,1
1385,1,2,3,10,40.0,0,2,0,1
489,1,2,3,60,33.0,0,3,0,1
731,1,2,2,5,23.0,4,1,0,1
2138,1,2,2,20,18.0,33,3,1,1
1212,1,1,2,60,45.0,5,2,0,1
984,1,2,2,20,16.0,23,2,0,1
2015,1,1,2,30,22.0,26,2,0,1
3336,1,2,2,40,38.0,17,2,1,1
1212,1,1,2,20,34.0,7,2,0,1
2139,1,2,2,10,15.0,18,2,0,1
489,1,2,2,30,10.0,13,2,0,1
342,2,2,3,35,27.0,0,1,0,1
1786,1,1,3,25,52.0,0,3,0,1
625,2,1,2,20,15.0,1,3,0,1
1132,1,1,3,20,25.0,0,2,0,1
1678,1,1,2,25,35.0,13,1,0,1
850,2,1,3,25,37.0,0,1,0,1
411,1,2,2,60,17.0,9,3,0,1
2267,2,1,2,40,27.0,15,2,0,1
577,1,1,3,10,30.0,0,3,0,1
375,1,2,2,15,15.0,14,3,0,1
448,1,1,2,35,24.0,6,1,0,1
283,1,2,1,0,0.0,0,3,1,1
232,2,1,3,20,26.0,0,2,0,1
256,2,2,3,30,20.0,0,3,0,1
2999,1,1,2,20,24.0,31,1,1,1
1056,1,1,2,80,23.0,14,2,0,1
577,1,1,3,40,32.0,0,1,2,1
488,1,1,3,45,29.0,0,2,1,1
1478,1,2,2,20,15.0,22,2,0,1
1132,1,1,2,60,25.0,6,1,0,1
732,1,2,2,20,25.0,3,1,0,1
3337,1,1,2,20,59.0,32,2,1,1
731,1,1,3,60,38.0,0,2,0,1
488,1,2,3,25,25.0,0,2,0,1
2541,1,1,2,20,31.0,25,3,0,1
984,1,2,3,10,20.0,0,2,0,1
916,1,2,2,30,20.0,19,1,0,1
1056,1,1,2,40,16.0,23,2,0,1
375,1,2,2,5,6.0,4,3,0,1
1385,2,2,3,15,32.0,0,3,0,1
732,2,1,2,10,28.0,14,1,0,1
2267,1,1,2,20,20.0,22,2,0,1
531,2,2,3,5,26.0,0,2,0,1
577,1,2,2,80,10.0,14,2,0,1
2267,1,2,2,5,6.0,37,3,0,1
851,1,1,2,60,27.0,9,2,0,1
1478,1,1,3,25,32.0,0,2,1,1
1385,2,1,2,20,24.0,17,2,0,1
1478,2,1,3,25,41.0,0,2,0,1
1678,2,1,2,20,21.0,25,1,0,1
2015,2,1,3,10,40.0,0,2,1,1
915,1,2,2,15,16.0,4,1,0,1
311,1,2,2,40,18.0,9,3,0,1
789,1,2,3,10,23.0,0,1,1,1
2139,1,2,2,40,49.0,3,1,0,1
1296,2,1,2,10,21.0,19,2,0,1
1132,1,2,2,30,17.0,25,2,1,1
3164,2,2,3,20,42.0,0,2,1,1
2267,1,2,2,20,41.0,2,3,0,1
1898,1,2,2,20,25.0,24,3,0,1
984,2,1,2,10,17.0,18,2,0,1
677,1,2,3,10,12.0,0,3,0,1
851,1,2,2,40,17.0,15,3,0,1
489,1,2,3,30,29.0,0,1,1,1
531,1,2,3,25,28.0,0,2,1,1
1132,1,2,2,25,20.0,20,2,0,1
1678,2,2,3,60,28.0,0,2,0,1
2542,1,2,2,30,38.0,12,2,0,1
916,1,1,3,15,20.0,0,2,0,1
1056,1,2,2,60,24.0,19,2,0,1
232,2,1,2,30,23.0,2,2,0,1
2840,1,1,2,40,41.0,15,2,1,1
2401,1,1,2,20,45.0,6,1,0,1
677,2,1,3,30,30.0,0,2,1,1
2402,1,2,2,5,13.0,24,2,1,1
2016,2,1,2,40,13.0,33,2,0,1
790,2,1,2,20,37.0,1,2,0,1
531,2,1,3,15,14.0,0,2,0,1
209,1,2,2,40,18.0,6,2,0,1
1678,1,2,2,35,20.0,23,2,0,1
1296,1,2,2,20,26.0,6,2,0,1
448,1,2,2,30,16.0,16,2,0,1
1785,1,1,2,10,23.0,20,3,0,1
2541,2,1,3,40,51.0,0,1,0,1
2542,1,2,2,10,10.0,16,3,0,1
3337,1,1,2,30,54.0,11,1,0,1
851,1,2,2,40,25.0,17,2,0,1
916,1,1,2,20,16.0,21,1,0,1
1898,1,2,3,40,26.0,0,1,0,1
1296,2,1,2,20,35.0,17,1,0,1
2542,2,2,3,30,35.0,0,1,0,1
2999,1,2,2,20,44.0,16,1,0,1
1296,2,1,3,20,38.0,0,3,0,1
1132,1,2,2,5,20.0,20,2,0,1
915,1,1,2,20,38.0,1,3,0,1
1478,1,2,2,20,18.0,17,2,1,1
789,1,1,2,30,25.0,14,3,2,1
312,1,2,2,25,14.0,7,2,0,1
311,1,2,2,50,25.0,1,2,0,1
3500,2,1,2,10,28.0,20,2,1,1
626,2,1,3,5,20.0,0,1,0,1
1785,1,1,2,40,33.0,21,3,0,1
851,1,1,2,40,26.0,11,2,0,1
1898,1,1,3,25,52.0,0,2,2,1
732,2,2,3,60,35.0,0,2,2,1
1898,1,2,2,30,25.0,16,1,0,1
209,1,1,2,40,11.0,2,2,0,1
625,1,1,2,15,28.0,11,2,0,1
3500,1,1,2,80,28.0,18,1,0,1
577,2,1,2,15,11.0,17,2,0,1
488,1,2,2,20,18.0,7,2,0,1
488,2,1,2,10,17.0,13,2,0,1
1212,1,1,2,40,43.0,6,2,1,1
2542,1,1,3,15,50.0,0,3,1,1
1678,1,1,2,15,32.0,15,2,0,1
850,2,1,3,20,34.0,0,3,2,1
916,2,2,3,5,21.0,0,1,0,1
1785,2,1,2,20,45.0,3,2,2,1
1132,1,2,2,50,13.0,3,2,0,1
851,1,1,3,15,29.0,0,1,0,1
3500,1,2,2,10,46.0,7,2,1,1
1132,2,1,2,5,25.0,11,3,0,1
1678,1,1,2,20,35.0,15,2,0,1
1678,2,1,2,5,9.0,11,1,0,1
1296,2,1,2,10,32.0,6,1,0,1
3337,2,2,1,0,0.0,0,2,0,1
677,1,2,2,35,34.0,0,3,0,1
2139,1,1,2,30,29.0,19,1,0,1
312,1,2,2,10,20.0,6,2,0,1
851,1,1,2,10,32.0,4,1,1,1
448,1,1,2,30,28.0,3,1,0,1
1212,2,2,3,40,44.0,0,2,0,1
1132,1,2,3,25,29.0,0,3,0,1
410,1,2,2,15,25.0,6,2,0,1
1385,1,1,2,15,19.0,26,2,0,1
577,2,1,2,40,27.0,7,2,0,1
2138,1,1,3,40,49.0,0,1,0,1
625,1,1,3,20,34.0,0,2,1,1
531,1,2,2,15,13.0,13,2,1,1
851,1,2,2,20,14.0,20,3,0,1
1132,1,2,2,50,20.0,12,3,0,1
1478,1,1,2,30,26.0,15,2,1,1
625,2,1,3,20,36.0,0,2,1,1
2267,1,2,2,50,39.0,10,1,0,1
577,1,1,2,20,17.0,16,3,0,1
732,1,2,2,40,20.0,13,2,0,1
1132,1,2,3,20,35.0,0,1,1,1
3164,1,2,3,5,58.0,0,2,1,1
789,1,1,2,50,29.0,4,2,0,1
410,2,2,3,10,10.0,0,2,0,1
731,1,1,2,60,26.0,7,2,0,1
2016,2,1,2,5,5.0,30,3,0,1
1576,2,1,3,20,46.0,0,2,0,1
577,1,2,2,10,12.0,19,1,0,1
209,1,1,2,20,16.0,7,2,0,1
2267,1,2,2,20,25.0,7,1,0,1
1678,1,1,2,15,49.0,32,1,0,1
531,1,2,2,10,27.0,2,1,0,1
2138,1,2,3,55,49.0,0,2,0,1
790,2,1,3,5,30.0,0,2,0,1
1132,2,1,2,10,15.0,18,2,0,1
3337,1,2,2,15,10.0,31,3,0,1
